Age,Gender,Education Level,Job Title,Years of Experience,Salary
25,Male,PhD,Marketing Manager,1,114098.66
53,Female,Master's,Director,29,222061.73
42,Female,High School,Sales Associate,20,111493.13
27,Male,Bachelor's,Account Manager,1,75809.43
37,Male,Master's,UX Designer,12,126726.73
32,Male,PhD,Financial Analyst,6,125597.86
40,Female,Bachelor's,Data Scientist,15,133405.63
24,Female,PhD,HR Manager,0,106334.43
31,Male,PhD,Data Analyst,5,118307.18
59,Female,PhD,Data Scientist,35,229039.20
22,Male,Bachelor's,Sales Manager,0,81941.28
26,Female,High School,Software Developer,1,68046.30
34,Male,Bachelor's,UX Designer,9,102781.46
32,Female,Bachelor's,Marketing Manager,8,106417.90
51,Male,PhD,Content Creator,25,172884.45
53,Male,PhD,Marketing Manager,28,194918.71
47,Male,High School,Director,24,183684.41
58,Male,PhD,Director of Operations,30,235955.39
28,Female,Bachelor's,IT Support,3,71350.44
39,Male,PhD,UX Designer,16,154325.31
27,Female,Bachelor's,Content Creator,3,69976.20
46,Female,High School,Senior Scientist,21,148210.43
45,Female,High School,Project Engineer,21,129902.70
49,Male,Bachelor's,Engineer,24,154299.10
31,Male,PhD,Web Developer,6,127482.13
56,Male,High School,Product Manager,33,176916.29
24,Female,High School,Operations Manager,2,80520.41
47,Female,High School,Research Scientist,19,137234.71
24,Female,Master's,Product Manager,1,119165.96
58,Male,Master's,Marketing Manager,32,197829.08
53,Female,Master's,Project Engineer,28,185291.02
40,Female,Bachelor's,UX Designer,14,117058.49
27,Female,High School,Sales Associate,0,47470.86
27,Male,PhD,Content Creator,4,106904.88
51,Female,Master's,HR Manager,29,169759.02
28,Male,Master's,Product Manager,2,126415.03
27,Male,PhD,Content Creator,1,101117.73
49,Male,High School,Senior Manager,27,159627.93
45,Female,Master's,VP of Operations,23,186145.76
32,Female,Bachelor's,Business Analyst,7,94095.30
32,Female,Master's,Sales Manager,9,127301.17
31,Male,Bachelor's,Business Analyst,6,85845.86
45,Female,Bachelor's,Marketing Manager,22,145319.48
39,Male,Master's,Content Creator,17,133244.77
24,Female,PhD,Data Scientist,0,121321.57
46,Female,Bachelor's,VP of Operations,23,175984.88
43,Male,Master's,Marketing Manager,16,152333.19
33,Male,PhD,UX Designer,6,132402.13
54,Male,PhD,Sales Manager,28,197575.28
38,Female,High School,Software Engineer,11,106220.79
44,Female,Master's,Director of Operations,16,179836.76
60,Male,High School,Business Analyst,36,158185.99
54,Female,Master's,HR Manager,29,176518.93
57,Male,High School,VP of Operations,32,190604.31
60,Male,PhD,Data Scientist,32,224600.21
35,Female,High School,Product Manager,10,112798.55
56,Female,PhD,Financial Analyst,28,188800.32
36,Male,PhD,Project Engineer,13,154821.16
34,Female,PhD,Data Scientist,7,145370.75
43,Male,Bachelor's,Receptionist,17,108340.62
34,Female,High School,Sales Manager,9,96135.84
35,Female,Master's,HR Manager,11,123770.47
28,Male,PhD,Product Manager,1,132740.68
38,Female,Bachelor's,Senior Scientist,15,144287.68
54,Female,Bachelor's,Senior Manager,26,167005.64
58,Male,Master's,Sales Manager,36,205402.23
44,Female,High School,UX Designer,16,113400.68
36,Male,Bachelor's,Sales Associate,8,92349.31
23,Female,Master's,Director of Operations,0,129784.66
36,Female,Bachelor's,Sales Manager,10,110744.66
37,Female,Master's,Operations Manager,15,150847.03
33,Female,Bachelor's,Web Developer,6,95821.18
45,Male,Master's,Sales Manager,17,154266.02
49,Male,PhD,Software Developer,26,185342.66
36,Female,Master's,Financial Analyst,11,128184.47
53,Female,PhD,Sales Manager,25,190541.22
29,Male,Bachelor's,Project Engineer,6,102506.66
27,Male,Master's,Web Developer,0,88944.05
47,Male,PhD,Graphic Designer,19,158357.06
40,Female,Bachelor's,IT Support,12,97804.57
31,Female,Master's,Director of Operations,6,148834.62
25,Female,Master's,Receptionist,3,72923.70
23,Female,Master's,Project Engineer,0,96046.89
44,Male,Bachelor's,Web Developer,19,131031.82
37,Female,High School,Data Analyst,11,95452.30
44,Male,Bachelor's,Receptionist,20,116262.65
45,Female,Bachelor's,Web Developer,19,131351.02
52,Male,Master's,Software Developer,24,164701.93
33,Female,Master's,Sales Manager,9,126049.36
28,Male,Master's,Sales Director,2,125518.46
48,Male,Master's,Product Manager,24,190650.25
53,Male,High School,Product Manager,25,161078.90
30,Female,Master's,Senior Manager,7,130754.51
55,Male,High School,Account Manager,33,144671.86
53,Female,PhD,Senior Scientist,30,223789.38
25,Male,High School,VP of Operations,3,99991.45
47,Male,Bachelor's,VP of Operations,22,174817.81
30,Male,Bachelor's,Engineer,7,97840.18
58,Female,Master's,Data Analyst,30,174232.45
59,Male,High School,VP of Operations,31,189046.01
44,Male,High School,Data Analyst,22,124134.48
55,Male,Bachelor's,Account Manager,28,147493.63
57,Male,PhD,Financial Analyst,30,198872.00
58,Male,Master's,Marketing Manager,33,198806.44
39,Female,PhD,Web Developer,13,140753.37
40,Female,PhD,Research Scientist,18,171933.15
33,Female,High School,UX Designer,7,80809.66
30,Male,PhD,Sales Director,3,149050.75
29,Male,Bachelor's,Graphic Designer,3,78081.18
39,Male,Bachelor's,Receptionist,15,103642.00
42,Female,PhD,Sales Associate,14,137014.88
52,Male,PhD,Account Manager,24,167599.61
24,Female,Bachelor's,Operations Manager,1,95035.99
30,Female,High School,IT Support,5,62487.51
28,Male,Master's,Marketing Coordinator,0,87364.80
58,Male,Master's,UX Designer,30,186919.93
23,Male,High School,Content Creator,0,50395.46
50,Female,High School,Sales Associate,27,123723.57
35,Female,Master's,VP of Operations,12,155984.69
42,Female,Bachelor's,Sales Director,16,149764.58
37,Female,High School,Account Manager,15,97181.44
51,Female,PhD,Web Developer,24,176722.83
23,Male,Master's,Project Engineer,0,103317.71
45,Female,Bachelor's,Director of Operations,19,168492.38
57,Male,PhD,Director of Operations,35,244248.38
57,Male,Master's,HR Manager,34,193262.22
57,Female,High School,VP of Operations,34,189579.73
29,Male,Master's,VP of Operations,3,131832.66
25,Male,PhD,Account Manager,0,96128.81
41,Female,Master's,Software Engineer,17,149023.11
38,Male,Master's,Data Scientist,16,161253.85
33,Female,High School,Project Engineer,10,94490.98
55,Female,High School,Marketing Coordinator,30,142759.32
38,Female,Master's,Data Scientist,12,149236.54
34,Male,Bachelor's,Research Scientist,11,124438.00
44,Male,Master's,Data Scientist,22,172679.23
48,Male,High School,Content Creator,24,120951.70
28,Male,Master's,Content Creator,3,89379.33
30,Male,Master's,HR Manager,2,96845.41
60,Male,PhD,Business Analyst,33,196163.58
27,Female,Bachelor's,Business Analyst,0,71357.97
33,Female,High School,Product Manager,10,109842.31
58,Female,PhD,Content Creator,31,185603.20
34,Female,PhD,Sales Director,9,163969.88
33,Female,Bachelor's,Financial Analyst,7,94330.93
30,Male,PhD,Financial Analyst,6,124133.74
48,Male,Master's,Senior Scientist,21,183195.00
35,Female,Bachelor's,Operations Manager,10,114713.88
37,Male,PhD,Marketing Analyst,10,133745.22
35,Female,Bachelor's,Director,11,158411.57
42,Female,Master's,Receptionist,18,117650.69
27,Male,PhD,Product Manager,0,134776.25
54,Male,PhD,Content Creator,27,174795.10
48,Male,Master's,Sales Manager,22,165338.12
33,Male,Bachelor's,Financial Analyst,6,96609.41
33,Male,Master's,Graphic Designer,9,105122.64
58,Female,High School,Receptionist,34,140392.71
39,Male,Bachelor's,IT Support,14,109747.59
31,Female,Bachelor's,Director of Operations,5,124596.53
39,Male,PhD,Sales Director,17,184323.64
34,Female,Master's,Project Engineer,11,131635.59
47,Female,High School,Engineer,20,118452.12
55,Male,High School,Project Engineer,27,149903.43
37,Male,PhD,Data Analyst,15,150604.61
36,Female,Bachelor's,HR Manager,12,111981.25
55,Male,Master's,HR Manager,32,187081.20
42,Female,Bachelor's,Receptionist,18,103991.85
39,Female,PhD,Project Engineer,13,149598.65
30,Male,Master's,Marketing Coordinator,2,89491.44
49,Male,Master's,HR Manager,25,162811.96
36,Female,Master's,Product Manager,13,150982.73
30,Female,High School,Sales Director,8,113635.57
27,Female,PhD,UX Designer,4,120813.95
40,Male,High School,Senior Scientist,13,127725.74
30,Male,PhD,Web Developer,5,120771.85
50,Female,Master's,Product Manager,24,188248.97
56,Male,Master's,Project Engineer,33,201257.84
37,Female,High School,HR Manager,10,91208.00
35,Female,PhD,Graphic Designer,13,139389.67
30,Male,PhD,Research Scientist,6,140755.24
32,Male,Bachelor's,IT Support,10,90335.60
55,Female,Master's,Business Analyst,31,174014.12
43,Female,High School,VP of Operations,18,150772.93
46,Female,Master's,Marketing Analyst,24,157519.60
58,Female,PhD,Web Developer,30,196414.72
30,Male,Bachelor's,Marketing Coordinator,7,83556.07
52,Male,High School,Data Analyst,25,136237.60
48,Female,Bachelor's,Sales Associate,20,127818.51
29,Male,Bachelor's,Account Manager,4,79990.37
25,Male,Bachelor's,Marketing Analyst,0,74380.91
40,Male,High School,Engineer,18,112406.96
57,Male,High School,Marketing Coordinator,33,151097.88
38,Female,High School,Director of Operations,12,137854.63
31,Female,Master's,UX Designer,5,104769.77
52,Female,PhD,Content Creator,27,174079.37
31,Male,PhD,HR Manager,8,129556.10
43,Male,Master's,Graphic Designer,21,144021.20
36,Male,PhD,Senior Manager,9,153953.94
59,Male,PhD,Engineer,31,206394.15
35,Male,High School,Financial Analyst,10,87901.13
57,Male,High School,Operations Manager,35,174583.89
34,Female,Bachelor's,Sales Director,11,131834.70
55,Male,High School,Director,31,203907.43
50,Female,High School,Operations Manager,25,142359.18
49,Female,Master's,HR Manager,22,156048.08
28,Male,Bachelor's,Research Scientist,0,92883.46
23,Male,PhD,Data Analyst,0,107867.57
22,Male,Bachelor's,Sales Manager,0,83071.32
24,Male,Bachelor's,Financial Analyst,0,73647.69
25,Female,High School,Sales Associate,0,45560.55
37,Male,Master's,HR Manager,13,126061.67
57,Male,PhD,Senior Scientist,34,236921.61
43,Female,PhD,IT Support,20,151254.78
57,Male,Master's,Software Engineer,30,191817.07
56,Male,Bachelor's,Project Engineer,29,172076.30
32,Male,Master's,HR Manager,8,110103.73
29,Female,Bachelor's,IT Support,1,66342.77
41,Male,Bachelor's,Web Developer,14,120602.40
40,Female,Master's,Project Engineer,13,135533.16
41,Male,Bachelor's,Sales Manager,19,143125.41
53,Male,PhD,Director,27,239158.15
45,Female,Master's,Product Manager,19,166743.59
44,Male,High School,Sales Associate,20,104425.39
55,Male,High School,IT Support,30,137230.21
42,Female,PhD,Engineer,18,166335.07
26,Female,Bachelor's,Data Analyst,4,87057.78
35,Male,Bachelor's,Marketing Analyst,10,104826.83
44,Female,Master's,Business Analyst,21,144625.45
45,Male,Master's,Engineer,18,149755.29
39,Female,PhD,Marketing Coordinator,13,135206.48
31,Female,PhD,Sales Director,9,159713.21
56,Male,PhD,HR Manager,33,200751.18
46,Female,PhD,Project Engineer,23,178590.67
32,Male,Bachelor's,Software Developer,5,100144.94
42,Male,Master's,Receptionist,19,129657.86
25,Female,Bachelor's,Research Scientist,0,96258.75
28,Male,Master's,Data Analyst,5,99965.44
33,Male,High School,Research Scientist,10,112945.56
32,Female,Bachelor's,Sales Associate,7,87898.68
43,Male,Bachelor's,Sales Director,20,164736.00
25,Male,High School,Sales Manager,0,72822.96
59,Male,High School,Marketing Analyst,34,157854.46
31,Female,Master's,VP of Operations,8,151913.23
32,Male,PhD,Web Developer,4,118847.71
56,Female,High School,Sales Director,28,172327.90
39,Female,PhD,Senior Scientist,16,177432.25
59,Female,High School,Marketing Manager,37,180380.98
22,Female,High School,Graphic Designer,0,51771.73
23,Male,Master's,Data Analyst,0,85655.79
28,Female,Master's,Content Creator,6,100704.38
57,Female,PhD,Graphic Designer,31,184859.77
45,Female,PhD,Project Engineer,21,180570.26
37,Male,PhD,Financial Analyst,11,139911.02
54,Male,Master's,Software Engineer,32,194114.66
40,Male,PhD,Software Developer,16,163901.81
56,Female,PhD,Account Manager,32,187459.18
54,Female,Bachelor's,Senior Scientist,31,194367.50
38,Female,PhD,Senior Scientist,11,170416.53
23,Male,High School,Research Scientist,0,81531.54
53,Female,Master's,Financial Analyst,26,168859.65
50,Female,Bachelor's,Account Manager,22,129861.04
40,Female,Master's,Sales Director,14,157980.30
54,Male,Bachelor's,Marketing Manager,32,179177.71
35,Female,PhD,Marketing Coordinator,13,131573.17
27,Female,Master's,Research Scientist,2,110624.64
41,Female,High School,HR Manager,13,93634.79
28,Female,Bachelor's,Project Engineer,3,90579.59
22,Female,Master's,Software Engineer,0,102683.43
33,Female,PhD,Software Developer,6,132478.76
49,Male,Master's,Marketing Manager,23,163870.34
38,Male,High School,Marketing Coordinator,10,86249.37
25,Female,PhD,Senior Manager,2,132165.90
38,Male,PhD,Content Creator,14,135968.64
58,Female,Master's,Senior Manager,34,204392.38
30,Male,PhD,Software Developer,6,130184.87
35,Male,PhD,Business Analyst,8,131502.87
42,Male,Master's,Product Manager,14,159637.24
46,Female,Bachelor's,UX Designer,19,135133.56
24,Female,PhD,IT Support,0,98175.54
43,Female,Bachelor's,Data Scientist,21,156957.12
42,Male,Master's,Web Developer,19,144659.74
58,Female,Master's,Graphic Designer,33,183185.44
29,Female,Master's,HR Manager,5,100078.18
37,Female,High School,Financial Analyst,15,107377.36
34,Male,PhD,Account Manager,10,129367.26
53,Male,Bachelor's,Director,25,196515.12
29,Female,Master's,Product Manager,7,135747.04
37,Female,High School,Director,12,146761.29
50,Female,Bachelor's,Sales Associate,24,137722.15
47,Male,PhD,Marketing Manager,20,172634.99
36,Female,PhD,IT Support,13,131315.75
27,Male,PhD,Sales Director,0,134254.72
33,Male,Bachelor's,IT Support,8,84563.49
35,Male,High School,Software Engineer,7,90999.94
46,Female,High School,Receptionist,22,105655.85
35,Male,Bachelor's,Data Analyst,12,108927.42
47,Male,Master's,Content Creator,23,149651.39
38,Female,Master's,Sales Director,16,164269.14
59,Female,High School,Financial Analyst,37,170690.62
22,Male,Master's,Sales Manager,0,98175.70
55,Male,Master's,VP of Operations,29,209804.37
49,Female,High School,Graphic Designer,24,120392.53
31,Female,Bachelor's,Sales Associate,6,81555.90
22,Female,Bachelor's,Project Engineer,0,86238.65
27,Male,Master's,Marketing Manager,4,108954.35
32,Female,Bachelor's,Data Analyst,9,98488.63
44,Female,High School,Content Creator,18,106497.25
53,Male,PhD,Director of Operations,31,232187.65
25,Female,PhD,HR Manager,0,107130.38
60,Female,Master's,Software Developer,35,203411.01
23,Female,Bachelor's,Director,0,126759.76
42,Male,Bachelor's,Director of Operations,14,158997.52
43,Male,High School,Business Analyst,17,110632.36
41,Female,Bachelor's,Research Scientist,16,140714.58
34,Male,Bachelor's,IT Support,8,89445.52
55,Female,High School,Content Creator,30,133662.16
55,Female,PhD,Engineer,29,199645.50
40,Male,Master's,Director,16,182547.56
34,Female,Bachelor's,IT Support,9,86882.15
25,Female,High School,VP of Operations,1,98115.33
48,Male,PhD,Director,21,220545.71
56,Female,PhD,Operations Manager,29,203094.72
52,Male,Bachelor's,Marketing Manager,26,159311.91
56,Male,High School,Data Scientist,29,167214.16
53,Male,High School,VP of Operations,27,176363.07
57,Female,Master's,Product Manager,35,218417.10
25,Female,High School,Research Scientist,0,79573.09
51,Female,Master's,Sales Associate,27,162535.41
34,Female,PhD,Software Engineer,6,136305.70
26,Male,Master's,Graphic Designer,0,88368.08
35,Male,High School,Content Creator,12,80272.85
31,Female,PhD,Business Analyst,6,124390.60
39,Female,PhD,Marketing Coordinator,15,136624.82
39,Female,High School,Engineer,12,95484.20
53,Female,Master's,Operations Manager,29,187904.38
24,Female,Master's,Web Developer,2,91802.87
50,Male,PhD,Director,27,229907.34
28,Female,Master's,Marketing Manager,4,107070.60
22,Male,Bachelor's,Marketing Manager,0,87075.08
34,Male,Master's,Account Manager,9,107436.35
59,Male,High School,HR Manager,32,157892.56
52,Male,PhD,Software Developer,29,193031.81
60,Male,Master's,Marketing Analyst,36,194683.06
51,Male,Bachelor's,Account Manager,25,138550.07
45,Female,Master's,Account Manager,17,129504.37
56,Male,High School,Marketing Coordinator,33,152100.37
25,Male,Bachelor's,Data Scientist,3,100810.29
54,Male,Bachelor's,Marketing Manager,30,172752.52
33,Male,Master's,Sales Director,6,138876.94
42,Male,Master's,Web Developer,19,144918.47
48,Female,Bachelor's,Operations Manager,25,162452.47
27,Female,Master's,Marketing Manager,3,112467.65
29,Female,Bachelor's,Data Scientist,1,101738.80
27,Male,Master's,Product Manager,5,134247.89
51,Female,Bachelor's,Engineer,23,151466.74
51,Male,Master's,Software Developer,26,169506.17
30,Female,Master's,Sales Associate,8,98791.85
26,Female,Master's,Senior Manager,2,113828.50
32,Male,Master's,Marketing Coordinator,5,101614.61
57,Male,PhD,Web Developer,32,200227.59
54,Male,PhD,Project Engineer,28,199958.29
43,Female,PhD,Content Creator,21,157375.19
57,Male,High School,UX Designer,30,151708.19
22,Female,High School,Operations Manager,0,76947.69
52,Female,High School,Senior Manager,24,152256.74
30,Male,PhD,Director of Operations,3,158096.60
53,Female,PhD,Senior Scientist,28,213919.56
33,Male,Master's,Director,7,166185.42
44,Male,Master's,Data Scientist,16,160404.06
37,Male,High School,Business Analyst,15,101686.87
22,Male,PhD,Senior Manager,0,129944.05
49,Male,High School,Web Developer,23,128647.90
57,Male,Master's,Web Developer,32,182224.93
23,Female,Bachelor's,Marketing Coordinator,0,64763.39
58,Female,Bachelor's,IT Support,32,154923.30
41,Female,PhD,Senior Scientist,19,191661.06
36,Male,PhD,Senior Manager,9,153931.75
